transaction_id,employee_id,payment,account_num,last_payment,next_payment,date_time
2186,21,7951.45,gAAAAABn77qQSA9CNStuypWHnocXc9cyerE8PnFjklue6GRLCTO5DCgVucu82vxWzGEMINCW8fFCyBoJ6BO6l08lp4u0CgTyRw==,2025-05-15,2025-07-14,2025-06-14
2187,22,7293.73,gAAAAABn77qQaLeR7Pecp1C4OCsh_5kXP_U2TT2HgcZvk-Q34BJvOl3VOE_kbasYrEOD1LbyGkKohyj-cm8O4sXwkMYIohB7bw==,2025-05-15,2025-07-14,2025-06-14
2188,23,8490.35,gAAAAABn77qQfEO4FUEocxSZwLLXVX_KMxxvE07z32gPWRFFh9AZiEZ67SsUtbhAui-mAfOWyKYPgiILqYnHw-ceYAQzTRSdqw==,2025-05-15,2025-07-14,2025-06-14
2189,24,7747.2,gAAAAABn77qQ-wtEKFgGxCqHRze8w3PVAfCPMrWeWmDEuFl1S7q_SJIi62VQa4egzHPbAA0c-jDG8jZ4rM3g2yW9Caos6vyLSA==,2025-05-15,2025-07-14,2025-06-14
2190,25,7386.1,gAAAAABn77qQHr1G8CKlFODEF1mBfLxmkuYaGSTQbHk4c9WogB74AEaBJKq6Wrz69F_9zDPwlVZGvJJN8b5hrrMhgVLVmSHPKg==,2025-05-15,2025-07-14,2025-06-14
2191,26,8104.53,gAAAAABn77qQXUHOSiqrvVVrK9teXdBWF4wHPiMlD_LIJ7P7_s4zIhi_ZNu_zW48bMQZsNYJ4k_o8g4zWrnTZIHS3UL1oA_Jlg==,2025-05-15,2025-07-14,2025-06-14
2192,27,8489.19,gAAAAABn77qQvunuw6tU_Tb0WMaZvIE9IM9bQuIVHk8z8c_7Hy9IU75xVoLx1Twn6GEQOtofrEjRsvTnP_5KIbAFO41IdLHDVw==,2025-05-15,2025-07-14,2025-06-14
2193,28,8971.82,gAAAAABn77qQ6fk8RR2pLiB4ncRhrq-hHYbpACfxOI4r3wZlIw-297LKAGt6UCT7u9exAIdCBDqE_Xzq3n31sHUO45J040rl9Q==,2025-05-15,2025-07-14,2025-06-14
2194,29,9066.52,gAAAAABn77qQMkMLb_tojbq4hP4t7kCb4Gh2dSXeDZ_6RduAfRJFZ4cnDhzm2grKV1ehnaFwmAs-B4vEQ39Ur51RA3MI9IYOVA==,2025-05-15,2025-07-14,2025-06-14
2195,30,8365.68,gAAAAABn77qQ7snl2jthL_amVAF_PGTRVxaeLijxp03eF9lh_9om2cP8EPkoII5kqr5PLAjvYy-0qKvWKaltzGzmfY5-xIg4yg==,2025-05-15,2025-07-14,2025-06-14
2196,32,4186.85,gAAAAABn77qQq34Ar0oM8Z5zRxMf0G-qzKcHd-x5jhrcnzru5gn6bhdCgYZW68T5AdKLMc9nEepKB_GkvY241jw69jh0OSwENQ==,2025-05-15,2025-07-14,2025-06-14
2197,33,3177.43,gAAAAABn77qQGlakMfOa7qz3_wfwGGkjxLBEAfmvPz7XIdu3Ncn3Z-NpCBcAiJFERwhjT1z5VNzD0hFNdEWU5oMwIbDWyUcNqA==,2025-05-15,2025-07-14,2025-06-14
2198,34,1369.8,gAAAAABn77qQ_c67qvH9ZIqm42qCPJkYjaL-ecZAiLQNnbRpF4HJSSG6l7FwF1psoJ2dawQZnkkQgA1HWOHuXIcM8rWBXOcwLQ==,2025-05-15,2025-07-14,2025-06-14
2199,35,2092.7,gAAAAABn77qQmA5BsTStjRpeeeuktICNaUV3MnfdbUTtrCftbxxpoUGHcVbrJZUm9Gck0uKNAg7px5qXxrNrrCcuq8hGPIno0w==,2025-05-15,2025-07-14,2025-06-14
2200,36,3729.09,gAAAAABn77qQGm7OUT7UlRf1vMFGfX7tVYdNMytF7r_8rjqdAfoZiQ7TiaC_r2oCBIWQx64t09re8KHqbpvSWthbdTILt-qoCQ==,2025-05-15,2025-07-14,2025-06-14
2201,37,4139.4,gAAAAABn77qQydKMB_51o8hyF6drHM-qKE-SrzJZo2MWuvW9RBHnCyfJZcRQvNZijQKn88tobEroveFIGBftNQUfQn2FhkEqoA==,2025-05-15,2025-07-14,2025-06-14
2202,38,7402.34,gAAAAABn77qQKhdYDbcitkVNsMhKY7HfeQPt-OOEE3AlXE7qF2AX65uL2AyzzYB1vfeheAo2UemAMDpu20GBGi7U_gzdYmG2zQ==,2025-05-15,2025-07-14,2025-06-14
2203,39,6129.2,gAAAAABn77qQePPsiqMUGPFR5RByas_Oe7XtPehwxONrG6pl63pntunDGF4w76CauMjNZqbeEVH07N4efde5Eruy1HKcRxjeOg==,2025-05-15,2025-07-14,2025-06-14
2204,40,6688.45,gAAAAABn77qQ6sdrVyebqge-3M94zvOambnnJ4uHDweX_KJjWs1KczkfsZ-rCrwANqcqAtwxOw3Ldl4F3KdPVCbR87tAEOstCw==,2025-05-15,2025-07-14,2025-06-14
2205,41,5834.85,gAAAAABn77qQtsQOL9nQC9i6l2HX0VBpW4CBF9UMCDCCP7SQofqfsba0of_U7SYCMWk64IZ58c2ahTt2EamZLV4a4aChzGrpuA==,2025-05-15,2025-07-14,2025-06-14
2206,42,7465.66,gAAAAABn77qQElbuaK1-iS9hTy78DTbZKvCMPoBJDTqNIhiNPebL3DRAa1Q1F6B-swzkAqVsirmxrZ8JKCwzPvzd_9NkVa64Eg==,2025-05-15,2025-07-14,2025-06-14
2207,43,8488.25,gAAAAABn77qQuUXI582PDBPOj03i-Xt-Dhadju5LNZfhE3KJa19VxdoQILlIU1qqsDiVhQJCvr0I-J4O-5TiTf-tWSnHJAT1hw==,2025-05-15,2025-07-14,2025-06-14
2208,44,8178.78,gAAAAABn77qQYZlOcglMHHTUL5mrYblXZZChLk9d7xCeiLEm_lAdWajlWJQLtUJsCRwjB3GJYurRtNkZP-fyrSpwcMxSxhV_pw==,2025-05-15,2025-07-14,2025-06-14
2209,45,5929.25,gAAAAABn77qQgfDyBOfxdjbjRw0m1GwXPAvyGRQi-PPVrtu6Oa-M0ZHiYDv3yKsS98o6FF1BQ9dMC7pGwk9LEcXAJ5Nz4G0a4Q==,2025-05-15,2025-07-14,2025-06-14
3225,19,10230.29,gAAAAABn77qQNcLQ5Qtyy0KNSCRjOiW_rsS6X3rSIDMfKuouQfPvyJZIUJReuwdtVUNRaW380ksQZS8CszRnVeo2Wsc9WRIUWA==,2025-06-14,2025-08-13,2025-07-14
3226,20,8612.67,gAAAAABn77qQxJnfdoQVmI_gxVzgOZG1acP84rmiyLkeFYACXBm65z1z8rW6eYZhz0ddyS6KtsxDYKHUhFzhGmJB4XZmi-tzhw==,2025-06-14,2025-08-13,2025-07-14
3227,21,7951.45,gAAAAABn77qQSA9CNStuypWHnocXc9cyerE8PnFjklue6GRLCTO5DCgVucu82vxWzGEMINCW8fFCyBoJ6BO6l08lp4u0CgTyRw==,2025-06-14,2025-08-13,2025-07-14
3228,22,7293.73,gAAAAABn77qQaLeR7Pecp1C4OCsh_5kXP_U2TT2HgcZvk-Q34BJvOl3VOE_kbasYrEOD1LbyGkKohyj-cm8O4sXwkMYIohB7bw==,2025-06-14,2025-08-13,2025-07-14
3229,23,8490.35,gAAAAABn77qQfEO4FUEocxSZwLLXVX_KMxxvE07z32gPWRFFh9AZiEZ67SsUtbhAui-mAfOWyKYPgiILqYnHw-ceYAQzTRSdqw==,2025-06-14,2025-08-13,2025-07-14
3230,24,7747.2,gAAAAABn77qQ-wtEKFgGxCqHRze8w3PVAfCPMrWeWmDEuFl1S7q_SJIi62VQa4egzHPbAA0c-jDG8jZ4rM3g2yW9Caos6vyLSA==,2025-06-14,2025-08-13,2025-07-14
3231,25,7386.1,gAAAAABn77qQHr1G8CKlFODEF1mBfLxmkuYaGSTQbHk4c9WogB74AEaBJKq6Wrz69F_9zDPwlVZGvJJN8b5hrrMhgVLVmSHPKg==,2025-06-14,2025-08-13,2025-07-14
3232,26,8104.53,gAAAAABn77qQXUHOSiqrvVVrK9teXdBWF4wHPiMlD_LIJ7P7_s4zIhi_ZNu_zW48bMQZsNYJ4k_o8g4zWrnTZIHS3UL1oA_Jlg==,2025-06-14,2025-08-13,2025-07-14
3233,27,8489.19,gAAAAABn77qQvunuw6tU_Tb0WMaZvIE9IM9bQuIVHk8z8c_7Hy9IU75xVoLx1Twn6GEQOtofrEjRsvTnP_5KIbAFO41IdLHDVw==,2025-06-14,2025-08-13,2025-07-14
3234,28,8971.82,gAAAAABn77qQ6fk8RR2pLiB4ncRhrq-hHYbpACfxOI4r3wZlIw-297LKAGt6UCT7u9exAIdCBDqE_Xzq3n31sHUO45J040rl9Q==,2025-06-14,2025-08-13,2025-07-14
3235,29,9066.52,gAAAAABn77qQMkMLb_tojbq4hP4t7kCb4Gh2dSXeDZ_6RduAfRJFZ4cnDhzm2grKV1ehnaFwmAs-B4vEQ39Ur51RA3MI9IYOVA==,2025-06-14,2025-08-13,2025-07-14
3236,30,8365.68,gAAAAABn77qQ7snl2jthL_amVAF_PGTRVxaeLijxp03eF9lh_9om2cP8EPkoII5kqr5PLAjvYy-0qKvWKaltzGzmfY5-xIg4yg==,2025-06-14,2025-08-13,2025-07-14
3237,32,4186.85,gAAAAABn77qQq34Ar0oM8Z5zRxMf0G-qzKcHd-x5jhrcnzru5gn6bhdCgYZW68T5AdKLMc9nEepKB_GkvY241jw69jh0OSwENQ==,2025-06-14,2025-08-13,2025-07-14
3238,33,3177.43,gAAAAABn77qQGlakMfOa7qz3_wfwGGkjxLBEAfmvPz7XIdu3Ncn3Z-NpCBcAiJFERwhjT1z5VNzD0hFNdEWU5oMwIbDWyUcNqA==,2025-06-14,2025-08-13,2025-07-14
3239,34,1369.8,gAAAAABn77qQ_c67qvH9ZIqm42qCPJkYjaL-ecZAiLQNnbRpF4HJSSG6l7FwF1psoJ2dawQZnkkQgA1HWOHuXIcM8rWBXOcwLQ==,2025-06-14,2025-08-13,2025-07-14
3240,35,2092.7,gAAAAABn77qQmA5BsTStjRpeeeuktICNaUV3MnfdbUTtrCftbxxpoUGHcVbrJZUm9Gck0uKNAg7px5qXxrNrrCcuq8hGPIno0w==,2025-06-14,2025-08-13,2025-07-14
3241,36,3729.09,gAAAAABn77qQGm7OUT7UlRf1vMFGfX7tVYdNMytF7r_8rjqdAfoZiQ7TiaC_r2oCBIWQx64t09re8KHqbpvSWthbdTILt-qoCQ==,2025-06-14,2025-08-13,2025-07-14
3242,37,4139.4,gAAAAABn77qQydKMB_51o8hyF6drHM-qKE-SrzJZo2MWuvW9RBHnCyfJZcRQvNZijQKn88tobEroveFIGBftNQUfQn2FhkEqoA==,2025-06-14,2025-08-13,2025-07-14
3243,38,7402.34,gAAAAABn77qQKhdYDbcitkVNsMhKY7HfeQPt-OOEE3AlXE7qF2AX65uL2AyzzYB1vfeheAo2UemAMDpu20GBGi7U_gzdYmG2zQ==,2025-06-14,2025-08-13,2025-07-14
3244,39,6129.2,gAAAAABn77qQePPsiqMUGPFR5RByas_Oe7XtPehwxONrG6pl63pntunDGF4w76CauMjNZqbeEVH07N4efde5Eruy1HKcRxjeOg==,2025-06-14,2025-08-13,2025-07-14
3245,40,6688.45,gAAAAABn77qQ6sdrVyebqge-3M94zvOambnnJ4uHDweX_KJjWs1KczkfsZ-rCrwANqcqAtwxOw3Ldl4F3KdPVCbR87tAEOstCw==,2025-06-14,2025-08-13,2025-07-14
3246,41,5834.85,gAAAAABn77qQtsQOL9nQC9i6l2HX0VBpW4CBF9UMCDCCP7SQofqfsba0of_U7SYCMWk64IZ58c2ahTt2EamZLV4a4aChzGrpuA==,2025-06-14,2025-08-13,2025-07-14
3247,42,7465.66,gAAAAABn77qQElbuaK1-iS9hTy78DTbZKvCMPoBJDTqNIhiNPebL3DRAa1Q1F6B-swzkAqVsirmxrZ8JKCwzPvzd_9NkVa64Eg==,2025-06-14,2025-08-13,2025-07-14
3248,43,8488.25,gAAAAABn77qQuUXI582PDBPOj03i-Xt-Dhadju5LNZfhE3KJa19VxdoQILlIU1qqsDiVhQJCvr0I-J4O-5TiTf-tWSnHJAT1hw==,2025-06-14,2025-08-13,2025-07-14
3249,44,8178.78,gAAAAABn77qQYZlOcglMHHTUL5mrYblXZZChLk9d7xCeiLEm_lAdWajlWJQLtUJsCRwjB3GJYurRtNkZP-fyrSpwcMxSxhV_pw==,2025-06-14,2025-08-13,2025-07-14
3250,45,5929.25,gAAAAABn77qQgfDyBOfxdjbjRw0m1GwXPAvyGRQi-PPVrtu6Oa-M0ZHiYDv3yKsS98o6FF1BQ9dMC7pGwk9LEcXAJ5Nz4G0a4Q==,2025-06-14,2025-08-13,2025-07-14
3251,1,7764.05,gAAAAABn77qQ62F03q860omPaytlRS6lfzgSeMxpMScu3gPpkIfPMgDC1hfSZlBhjCm5XnXgkcb8V12taxd5qXY2OqYSG1BVEg==,2025-06-14,2025-08-13,2025-07-14
3252,2,6978.74,gAAAAABn77qQdAFYVJrVO30P_twhtQfUwxXEDm5J0HFg-Ls4vUVv_HH2hJnY0c4PMIFqmI4jaz5AXko1uYcPi4TIHgoS_Cb6SQ==,2025-06-14,2025-08-13,2025-07-14
3253,3,7867.56,gAAAAABn77qQekxF38FwKn3ueU_-Cc4UpmsdUNgc1cGgfNHVx9hNpkvwlcdS0PbovQHJ35H4Nm2n2Z7Hku8FEXr6QdwjnMennw==,2025-06-14,2025-08-13,2025-07-14
3254,4,6950.09,gAAAAABn77qQcooB2WJ_56OSwKZgxIaotwCvZPklXbXacIYgVLClpyDnm2Qst5fPU9V45Z28RXZ06FiGIYHrVx7NLhnEbn-6hg==,2025-06-14,2025-08-13,2025-07-14
3255,5,5896.78,gAAAAABn77qQmqY1kHLXfvJB7R3za07c_6XgwkwgJ6Gbx85hAhZjkwVBNtGjJoYb5vcBHccZ0-VmesyxFHr-x3TcHA7MvolWYQ==,2025-06-14,2025-08-13,2025-07-14
3256,6,6144.04,gAAAAABn77qQ4-hQ_MeiQMfLIfPvXBRSGwbF2L65zQwwvyh5KImB9tGS_CMzuPIxzMjrqGXu7e0eC68pRn_BZ0ixIfYTIDL9RQ==,2025-06-14,2025-08-13,2025-07-14
3257,7,6761.04,gAAAAABn77qQbDLuntCgZIs7twRE6_OLiidFHV4mxvZcIpSsxqJOYac3A0NRXtxcF4r_QsydHZYgSnA177xgDCehw88Xw7xsxg==,2025-06-14,2025-08-13,2025-07-14
3258,8,6443.86,gAAAAABn77qQLOF_P8C2K91oLDBrIvvsNaNqcuBvmZPyxv3lKEWOmzuZez0weS6rFj-saeawubZD0F9LiTDuwWSWXLYy0VTiiA==,2025-06-14,2025-08-13,2025-07-14
3259,9,7494.08,gAAAAABn77qQKs33eOWMA6ZPxs-BR0U-AEPL3zPqIHXGtgaIpZAx-5zrTEX_Njdq9klpnZXY1xbYT4Uz4hC9AbemYBlc1hUahw==,2025-06-14,2025-08-13,2025-07-14
3260,10,6313.07,gAAAAABn77qQ05urqIFMWWC5OMGcPxeazJM3hctHmuTEEiCpMR5e8rPSPxN4VZTXkb7TCkJWRb4pGGNQ2X2OY3Dvx82YzZkS4w==,2025-06-14,2025-08-13,2025-07-14
3261,11,1447.01,gAAAAABn77qQJ4xpigYMrVeXU1V2LFLwRRL2Mcduou4ETrpW_JmQ3qKep5hZVwsPG2EE46EnmFw5TwqUqKSaKx-jjXsMEL9wcQ==,2025-06-14,2025-08-13,2025-07-14
3262,31,4327.54,gAAAAABn77qQO-37R3q9vAy2N1uFzaFyA3BIOZ_vb2WKielwpMxT9z8gE11fLS7sUYJYbkOa5REa_IIP9HjOtzW81JnPecrPNw==,2025-06-14,2025-08-13,2025-07-14
3263,12,4864.44,gAAAAABn77qQn1L9qVnsyHMNrpd5i6dZRc8gkJ_MjZY4M41AeiAZX47rK4S64gpQS10PDKRNELwl86bhxsuLsacU4Ktroc2ldw==,2025-06-14,2025-08-13,2025-07-14
3264,13,6269.75,gAAAAABn77qQTAbmp8aLHywgDog_f6veHTE1SaDTl67TBX5eQiy81174n1L42ImCMDTlbEmlHiXtv89tEmLy_SX2-SJSI9YrGw==,2025-06-14,2025-08-13,2025-07-14
3265,14,4045.76,gAAAAABn77qQawx-8vYR1V7DnLKEV3m95PRi0tZO22VO8t-NASsyd2A5TISYa1ZEY4uD0s8CHzW75teV-V5ST74-IX72mb1v2g==,2025-06-14,2025-08-13,2025-07-14
3266,15,5532.78,gAAAAABn77qQRNT-JJrVazwUQ8XECLapz_t2ZfP4Yg_8NiAUa7ood0RSO7mSdevUjJSmjJ96bNn6Oyu8et8mwAVE_Fglf-0Aog==,2025-06-14,2025-08-13,2025-07-14
3267,16,9154.95,gAAAAABn77qQPW25bpoQ6CEaPQM1tdLlBRfsfTI87dGfCEl-9VoJbZeBGhceIN08zDuX1gU8HAL9ZTTeZI1gVtbPdfVkMkj2MA==,2025-06-14,2025-08-13,2025-07-14
3268,17,8112.21,gAAAAABn77qQG2L-DQrI71-VaecIfRNBX-Sz1Aw7gkwhHAIpL-S8SqZNyrtolbpPWEr4Z0Ib3Pl6wW3chWrSGmghxR9cLc4ZJw==,2025-06-14,2025-08-13,2025-07-14
3269,18,8652.09,gAAAAABn77qQnNTnd7xN2-6SaRwNgdwpLgbJyvLAWTg1ytFyi9HE6L7_nIQ1haZiiKKdUSMFvwAyR20cTiaQc5nN2GN_eI3buQ==,2025-06-14,2025-08-13,2025-07-14
4268,19,10230.29,gAAAAABn77qQNcLQ5Qtyy0KNSCRjOiW_rsS6X3rSIDMfKuouQfPvyJZIUJReuwdtVUNRaW380ksQZS8CszRnVeo2Wsc9WRIUWA==,2025-07-14,2025-09-12,2025-08-13
4269,20,8612.67,gAAAAABn77qQxJnfdoQVmI_gxVzgOZG1acP84rmiyLkeFYACXBm65z1z8rW6eYZhz0ddyS6KtsxDYKHUhFzhGmJB4XZmi-tzhw==,2025-07-14,2025-09-12,2025-08-13
4270,21,7951.45,gAAAAABn77qQSA9CNStuypWHnocXc9cyerE8PnFjklue6GRLCTO5DCgVucu82vxWzGEMINCW8fFCyBoJ6BO6l08lp4u0CgTyRw==,2025-07-14,2025-09-12,2025-08-13
4271,22,7293.73,gAAAAABn77qQaLeR7Pecp1C4OCsh_5kXP_U2TT2HgcZvk-Q34BJvOl3VOE_kbasYrEOD1LbyGkKohyj-cm8O4sXwkMYIohB7bw==,2025-07-14,2025-09-12,2025-08-13
4272,23,8490.35,gAAAAABn77qQfEO4FUEocxSZwLLXVX_KMxxvE07z32gPWRFFh9AZiEZ67SsUtbhAui-mAfOWyKYPgiILqYnHw-ceYAQzTRSdqw==,2025-07-14,2025-09-12,2025-08-13
4273,24,7747.2,gAAAAABn77qQ-wtEKFgGxCqHRze8w3PVAfCPMrWeWmDEuFl1S7q_SJIi62VQa4egzHPbAA0c-jDG8jZ4rM3g2yW9Caos6vyLSA==,2025-07-14,2025-09-12,2025-08-13
4274,25,7386.1,gAAAAABn77qQHr1G8CKlFODEF1mBfLxmkuYaGSTQbHk4c9WogB74AEaBJKq6Wrz69F_9zDPwlVZGvJJN8b5hrrMhgVLVmSHPKg==,2025-07-14,2025-09-12,2025-08-13
4275,26,8104.53,gAAAAABn77qQXUHOSiqrvVVrK9teXdBWF4wHPiMlD_LIJ7P7_s4zIhi_ZNu_zW48bMQZsNYJ4k_o8g4zWrnTZIHS3UL1oA_Jlg==,2025-07-14,2025-09-12,2025-08-13
4276,27,8489.19,gAAAAABn77qQvunuw6tU_Tb0WMaZvIE9IM9bQuIVHk8z8c_7Hy9IU75xVoLx1Twn6GEQOtofrEjRsvTnP_5KIbAFO41IdLHDVw==,2025-07-14,2025-09-12,2025-08-13
4277,28,8971.82,gAAAAABn77qQ6fk8RR2pLiB4ncRhrq-hHYbpACfxOI4r3wZlIw-297LKAGt6UCT7u9exAIdCBDqE_Xzq3n31sHUO45J040rl9Q==,2025-07-14,2025-09-12,2025-08-13
4278,29,9066.52,gAAAAABn77qQMkMLb_tojbq4hP4t7kCb4Gh2dSXeDZ_6RduAfRJFZ4cnDhzm2grKV1ehnaFwmAs-B4vEQ39Ur51RA3MI9IYOVA==,2025-07-14,2025-09-12,2025-08-13
4279,30,8365.68,gAAAAABn77qQ7snl2jthL_amVAF_PGTRVxaeLijxp03eF9lh_9om2cP8EPkoII5kqr5PLAjvYy-0qKvWKaltzGzmfY5-xIg4yg==,2025-07-14,2025-09-12,2025-08-13
4280,32,4186.85,gAAAAABn77qQq34Ar0oM8Z5zRxMf0G-qzKcHd-x5jhrcnzru5gn6bhdCgYZW68T5AdKLMc9nEepKB_GkvY241jw69jh0OSwENQ==,2025-07-14,2025-09-12,2025-08-13
4281,33,3177.43,gAAAAABn77qQGlakMfOa7qz3_wfwGGkjxLBEAfmvPz7XIdu3Ncn3Z-NpCBcAiJFERwhjT1z5VNzD0hFNdEWU5oMwIbDWyUcNqA==,2025-07-14,2025-09-12,2025-08-13
4282,34,1369.8,gAAAAABn77qQ_c67qvH9ZIqm42qCPJkYjaL-ecZAiLQNnbRpF4HJSSG6l7FwF1psoJ2dawQZnkkQgA1HWOHuXIcM8rWBXOcwLQ==,2025-07-14,2025-09-12,2025-08-13
4283,35,2092.7,gAAAAABn77qQmA5BsTStjRpeeeuktICNaUV3MnfdbUTtrCftbxxpoUGHcVbrJZUm9Gck0uKNAg7px5qXxrNrrCcuq8hGPIno0w==,2025-07-14,2025-09-12,2025-08-13
4284,36,3729.09,gAAAAABn77qQGm7OUT7UlRf1vMFGfX7tVYdNMytF7r_8rjqdAfoZiQ7TiaC_r2oCBIWQx64t09re8KHqbpvSWthbdTILt-qoCQ==,2025-07-14,2025-09-12,2025-08-13
4285,37,4139.4,gAAAAABn77qQydKMB_51o8hyF6drHM-qKE-SrzJZo2MWuvW9RBHnCyfJZcRQvNZijQKn88tobEroveFIGBftNQUfQn2FhkEqoA==,2025-07-14,2025-09-12,2025-08-13
4286,38,7402.34,gAAAAABn77qQKhdYDbcitkVNsMhKY7HfeQPt-OOEE3AlXE7qF2AX65uL2AyzzYB1vfeheAo2UemAMDpu20GBGi7U_gzdYmG2zQ==,2025-07-14,2025-09-12,2025-08-13
4287,39,6129.2,gAAAAABn77qQePPsiqMUGPFR5RByas_Oe7XtPehwxONrG6pl63pntunDGF4w76CauMjNZqbeEVH07N4efde5Eruy1HKcRxjeOg==,2025-07-14,2025-09-12,2025-08-13
4288,40,6688.45,gAAAAABn77qQ6sdrVyebqge-3M94zvOambnnJ4uHDweX_KJjWs1KczkfsZ-rCrwANqcqAtwxOw3Ldl4F3KdPVCbR87tAEOstCw==,2025-07-14,2025-09-12,2025-08-13
4289,41,5834.85,gAAAAABn77qQtsQOL9nQC9i6l2HX0VBpW4CBF9UMCDCCP7SQofqfsba0of_U7SYCMWk64IZ58c2ahTt2EamZLV4a4aChzGrpuA==,2025-07-14,2025-09-12,2025-08-13
4290,42,7465.66,gAAAAABn77qQElbuaK1-iS9hTy78DTbZKvCMPoBJDTqNIhiNPebL3DRAa1Q1F6B-swzkAqVsirmxrZ8JKCwzPvzd_9NkVa64Eg==,2025-07-14,2025-09-12,2025-08-13
4291,43,8488.25,gAAAAABn77qQuUXI582PDBPOj03i-Xt-Dhadju5LNZfhE3KJa19VxdoQILlIU1qqsDiVhQJCvr0I-J4O-5TiTf-tWSnHJAT1hw==,2025-07-14,2025-09-12,2025-08-13
4292,44,8178.78,gAAAAABn77qQYZlOcglMHHTUL5mrYblXZZChLk9d7xCeiLEm_lAdWajlWJQLtUJsCRwjB3GJYurRtNkZP-fyrSpwcMxSxhV_pw==,2025-07-14,2025-09-12,2025-08-13
4293,45,5929.25,gAAAAABn77qQgfDyBOfxdjbjRw0m1GwXPAvyGRQi-PPVrtu6Oa-M0ZHiYDv3yKsS98o6FF1BQ9dMC7pGwk9LEcXAJ5Nz4G0a4Q==,2025-07-14,2025-09-12,2025-08-13
4294,1,7764.05,gAAAAABn77qQ62F03q860omPaytlRS6lfzgSeMxpMScu3gPpkIfPMgDC1hfSZlBhjCm5XnXgkcb8V12taxd5qXY2OqYSG1BVEg==,2025-07-14,2025-09-12,2025-08-13
4295,2,6978.74,gAAAAABn77qQdAFYVJrVO30P_twhtQfUwxXEDm5J0HFg-Ls4vUVv_HH2hJnY0c4PMIFqmI4jaz5AXko1uYcPi4TIHgoS_Cb6SQ==,2025-07-14,2025-09-12,2025-08-13
4296,3,7867.56,gAAAAABn77qQekxF38FwKn3ueU_-Cc4UpmsdUNgc1cGgfNHVx9hNpkvwlcdS0PbovQHJ35H4Nm2n2Z7Hku8FEXr6QdwjnMennw==,2025-07-14,2025-09-12,2025-08-13
4297,4,6950.09,gAAAAABn77qQcooB2WJ_56OSwKZgxIaotwCvZPklXbXacIYgVLClpyDnm2Qst5fPU9V45Z28RXZ06FiGIYHrVx7NLhnEbn-6hg==,2025-07-14,2025-09-12,2025-08-13
4298,5,5896.78,gAAAAABn77qQmqY1kHLXfvJB7R3za07c_6XgwkwgJ6Gbx85hAhZjkwVBNtGjJoYb5vcBHccZ0-VmesyxFHr-x3TcHA7MvolWYQ==,2025-07-14,2025-09-12,2025-08-13
4299,6,6144.04,gAAAAABn77qQ4-hQ_MeiQMfLIfPvXBRSGwbF2L65zQwwvyh5KImB9tGS_CMzuPIxzMjrqGXu7e0eC68pRn_BZ0ixIfYTIDL9RQ==,2025-07-14,2025-09-12,2025-08-13
4300,7,6761.04,gAAAAABn77qQbDLuntCgZIs7twRE6_OLiidFHV4mxvZcIpSsxqJOYac3A0NRXtxcF4r_QsydHZYgSnA177xgDCehw88Xw7xsxg==,2025-07-14,2025-09-12,2025-08-13
4301,8,6443.86,gAAAAABn77qQLOF_P8C2K91oLDBrIvvsNaNqcuBvmZPyxv3lKEWOmzuZez0weS6rFj-saeawubZD0F9LiTDuwWSWXLYy0VTiiA==,2025-07-14,2025-09-12,2025-08-13
4302,9,7494.08,gAAAAABn77qQKs33eOWMA6ZPxs-BR0U-AEPL3zPqIHXGtgaIpZAx-5zrTEX_Njdq9klpnZXY1xbYT4Uz4hC9AbemYBlc1hUahw==,2025-07-14,2025-09-12,2025-08-13
4303,10,6313.07,gAAAAABn77qQ05urqIFMWWC5OMGcPxeazJM3hctHmuTEEiCpMR5e8rPSPxN4VZTXkb7TCkJWRb4pGGNQ2X2OY3Dvx82YzZkS4w==,2025-07-14,2025-09-12,2025-08-13
4304,11,1447.01,gAAAAABn77qQJ4xpigYMrVeXU1V2LFLwRRL2Mcduou4ETrpW_JmQ3qKep5hZVwsPG2EE46EnmFw5TwqUqKSaKx-jjXsMEL9wcQ==,2025-07-14,2025-09-12,2025-08-13
4305,31,4327.54,gAAAAABn77qQO-37R3q9vAy2N1uFzaFyA3BIOZ_vb2WKielwpMxT9z8gE11fLS7sUYJYbkOa5REa_IIP9HjOtzW81JnPecrPNw==,2025-07-14,2025-09-12,2025-08-13
4306,12,4864.44,gAAAAABn77qQn1L9qVnsyHMNrpd5i6dZRc8gkJ_MjZY4M41AeiAZX47rK4S64gpQS10PDKRNELwl86bhxsuLsacU4Ktroc2ldw==,2025-07-14,2025-09-12,2025-08-13
4307,13,6269.75,gAAAAABn77qQTAbmp8aLHywgDog_f6veHTE1SaDTl67TBX5eQiy81174n1L42ImCMDTlbEmlHiXtv89tEmLy_SX2-SJSI9YrGw==,2025-07-14,2025-09-12,2025-08-13
4308,14,4045.76,gAAAAABn77qQawx-8vYR1V7DnLKEV3m95PRi0tZO22VO8t-NASsyd2A5TISYa1ZEY4uD0s8CHzW75teV-V5ST74-IX72mb1v2g==,2025-07-14,2025-09-12,2025-08-13
4309,15,5532.78,gAAAAABn77qQRNT-JJrVazwUQ8XECLapz_t2ZfP4Yg_8NiAUa7ood0RSO7mSdevUjJSmjJ96bNn6Oyu8et8mwAVE_Fglf-0Aog==,2025-07-14,2025-09-12,2025-08-13
